Track	0_checkout
Section	Video Black	00:00:00.00
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c13-v_usr - 090-452-c00-a_black_square_soft	00:23:00.00	090-blobs/090-452-c00-a_black_square_soft.png v001
output	c13-v_usr - 090-452-c00-a_black_square_soft	00:23:00.00	default
cdl	c13-v_usr - 090-452-c00-a_black_square_soft	00:23:00.00	None
video	c13-v_usr - 108-217-c13-cbs_blkbot_scalec	00:23:00.00	108-beachhaven/108-218-c13-cbs_blkbot_still.mov v003
output	c13-v_usr - 108-217-c13-cbs_blkbot_scalec	00:23:00.00	default
cdl	c13-v_usr - 108-217-c13-cbs_blkbot_scalec	00:23:00.00	None
Section	Beach Haven	00:24:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	050-textures/050-105-c04-woodtexture02.mov v001
output	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	default
cdl	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	None
video	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	102-atlantic city/pp102-019-c00-paintedbeach1_bway.mov v001
output	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	default
cdl	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	None
video	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	default
cdl	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	None
video	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	050-textures/050-013-c13-papertexture3.mov v001
output	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	default
cdl	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	None
video	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	050-textures/050-013-c21-papertexture3.mov v001
output	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	default
cdl	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	None
video	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	050-textures/050-013-c22-papertexture3.mov v001
output	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	default
cdl	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	None
Section	Minus Green	00:24:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	050-textures/050-105-c04-woodtexture02.mov v001
output	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	default
cdl	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	None
video	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	102-atlantic city/pp102-019-c00-paintedbeach1_bway.mov v001
output	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	default
cdl	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	None
video	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	default
cdl	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	None
video	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	050-textures/050-013-c13-papertexture3.mov v001
output	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	default
cdl	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	None
video	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	050-textures/050-013-c21-papertexture3.mov v001
output	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	default
cdl	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	None
video	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	050-textures/050-013-c22-papertexture3.mov v001
output	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	default
cdl	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:24:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:24:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:24:00.00	None
Section	Brand New Me	00:25:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	050-textures/050-105-c04-woodtexture02.mov v001
output	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	default
cdl	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	None
video	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	102-atlantic city/pp102-019-c00-paintedbeach1_bway.mov v001
output	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	default
cdl	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	None
video	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	default
cdl	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	None
video	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	050-textures/050-013-c13-papertexture3.mov v001
output	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	default
cdl	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	None
video	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	050-textures/050-013-c21-papertexture3.mov v001
output	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	default
cdl	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	None
video	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	050-textures/050-013-c22-papertexture3.mov v001
output	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	default
cdl	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	None
video	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	108-beachhaven/108-040-c13-theater_posters_coloroffset.mov v005
output	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	default
cdl	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	None
video	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	108-beachhaven/108-040-c21-theater_posters_coloroffset.mov v006
output	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	default
cdl	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	None
video	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	108-beachhaven/108-049-c22-theater_posters_coloroffset_purpstripe.mov v007
output	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	default
cdl	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	None
Section	Button	00:25:15.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	050-textures/050-105-c04-woodtexture02.mov v001
output	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	default
cdl	c04-wall - 050-105-c04-woodtexture02	00:24:00.00	None
video	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	102-atlantic city/pp102-019-c00-paintedbeach1_bway.mov v001
output	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	default
cdl	c04-wall - pp102-019-c00-paintedbeach1_bway	00:24:00.00	None
video	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	default
cdl	c04-wall - pp 102-015-c00-paintedbeach1_ac 2	00:24:00.00	None
video	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	050-textures/050-013-c13-papertexture3.mov v001
output	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	default
cdl	c13-v_usr - 050-013-c13-papertexture3	00:24:00.00	None
video	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	050-textures/050-013-c21-papertexture3.mov v001
output	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	default
cdl	c21-h_ds - 050-013-c21-papertexture3	00:24:00.00	None
video	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	050-textures/050-013-c22-papertexture3.mov v001
output	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	default
cdl	c22-h_us - 050-013-c22-papertexture3	00:24:00.00	None
video	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	108-beachhaven/108-040-c13-theater_posters_coloroffset.mov v005
output	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	default
cdl	c13-v_usr - 108-040-c13-theater_posters_coloroffset	00:25:00.00	None
video	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	108-beachhaven/108-040-c21-theater_posters_coloroffset.mov v006
output	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	default
cdl	c21-h_ds - 108-040-c21-theater_posters_coloroffset	00:25:00.00	None
video	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	108-beachhaven/108-049-c22-theater_posters_coloroffset_purpstripe.mov v007
output	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	default
cdl	c22-h_us - 108-049-c22-theater_posters_coloroffset_purpstripe	00:25:00.00	None
Section	Blackout	00:25:45.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
Section	Audition	00:26:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	050-textures/050-105-c02-woodtexture02.mov v003
output	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	default
cdl	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	None
video	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	default
cdl	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	None
video	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	050-textures/050-013-c01-papertexture3.mov v001
output	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	default
cdl	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	None
Section	Red Shift	00:26:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	090-blobs/090-001-c00-white_square_hard.png v001
output	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	default
cdl	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	None
video	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	050-textures/050-105-c02-woodtexture02.mov v003
output	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	default
cdl	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	None
video	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	102-atlantic city/pp 102-015-c00-paintedbeach1_ac.mov v002
output	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	default
cdl	c02-wall - pp 102-015-c00-paintedbeach1_ac	00:26:00.00	None
video	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	050-textures/050-013-c01-papertexture3.mov v001
output	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	default
cdl	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	None
Section	OUT	00:27:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	090-blobs/090-001-c00-white_square_hard.png v001
output	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	default
cdl	c02-wall - 090-001-c00-white_square_hard RED	00:26:30.00	None
video	c02-wall - 103-096-c02-squareprosc_vaud_scallopslowernarrower RED	00:27:00.00	103-jerrygrey/103-096-c02-squareprosc_vaud_scallopslowernarrower.mov v001
output	c02-wall - 103-096-c02-squareprosc_vaud_scallopslowernarrower RED	00:27:00.00	default
cdl	c02-wall - 103-096-c02-squareprosc_vaud_scallopslowernarrower RED	00:27:00.00	None
video	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	050-textures/050-105-c02-woodtexture02.mov v003
output	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	default
cdl	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	None
video	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	102-atlantic city/102-015-c02-paintedbeach1_ac.mov v002
output	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	default
cdl	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	None
video	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	050-textures/050-013-c01-papertexture3.mov v001
output	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	default
cdl	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	None
Section	Button	00:27:30.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
dmx command 2	MASTER PJ INTENSITY	00:00:00.00	pj22_intensity
dmx command 3	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 4	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 5	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 6	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 7	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 8	MASTER PJ INTENSITY	00:00:00.00	None
dmx command 1	MASTER LED BRIGHTNESS	00:00:00.00	led31 brightness
dmx command 2	MASTER LED BRIGHTNESS	00:00:00.00	led32 brightness
dmx command 3	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 4	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 5	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 6	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 7	MASTER LED BRIGHTNESS	00:00:00.00	None
dmx command 8	MASTER LED BRIGHTNESS	00:00:00.00	None
video	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	050-textures/050-105-c02-woodtexture02.mov v003
output	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	default
cdl	c02-wall - 050-105-c02-woodtexture02	00:26:00.00	None
video	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	102-atlantic city/102-015-c02-paintedbeach1_ac.mov v002
output	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	default
cdl	c02-wall - 102-015-c02-paintedbeach1_ac	00:26:00.00	None
video	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	050-textures/050-013-c01-papertexture3.mov v001
output	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	default
cdl	c01-full (parallel) - 050-013-c01-papertexture3	00:26:00.00	None
video	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c13-theater_postersbase.mov v005
output	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	default
cdl	c13-v_usr - 108-031-c13-theater_postersbase	00:26:00.00	None
video	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c21-theater_postersbase.mov v005
output	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	default
cdl	c21-h_ds - 108-031-c21-theater_postersbase	00:26:00.00	None
video	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	108-beachhaven/108-031-c22-theater_postersbase.mov v006
output	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	default
cdl	c22-h_us - 108-031-c22-theater_postersbase	00:26:00.00	None
Section	Restore	00:28:00.00
dmx command 1	MASTER PJ INTENSITY	00:00:00.00	pj21_intensity
